drug_id,ind_id
Compound_DB05676,Disease_C0003872
Compound_DB00547,Disease_C0024138
Compound_DB00541,Disease_C0035412
Compound_DB01597,Disease_C0149725
Compound_DB01162,Disease_C1739363
Compound_DB00781,Disease_C0042029
Compound_DB00831,Disease_C0003467
Compound_DB00493,Disease_C0004626
Compound_DB00559,Disease_C0011644
Compound_DB01004,Disease_C0206178
Compound_DB00593,Disease_C0014553
Compound_DB00537,Disease_C0004626
Compound_DB00711,Disease_C1527407
Compound_DB00178,Disease_C0038454
Compound_DB01427,Disease_C0581377
Compound_DB01327,Disease_C0004626
Compound_DB00573,Disease_C0030193
Compound_DB01095,Disease_C0020474
Compound_DB01620,Disease_C2607914
Compound_DB01104,Disease_C0031572
Compound_DB01080,Disease_C0037769
Compound_DB01333,Disease_C0149725
Compound_DB01620,Disease_C0392171
Compound_DB00663,Disease_C0406317
Compound_DB09258,Disease_C0149871
Compound_DB00645,Disease_C0033774
Compound_DB00857,Disease_C0040261
Compound_DB09212,Disease_C0003873
Compound_DB00596,Disease_C0406317
Compound_DB01037,Disease_C1269683
Compound_DB00759,Disease_C0041471
Compound_DB01627,Disease_C0032269
Compound_DB09101,Disease_C0019693
Compound_DB01188,Disease_C0040261
Compound_DB00270,Disease_C0020538
Compound_DB01611,Disease_C0024141
Compound_DB00748,Disease_C0343065
Compound_DB00374,Disease_C2973725
Compound_DB00567,Disease_C0554628
Compound_DB00942,Disease_C0030567
Compound_DB00569,Disease_C0149871
Compound_DB03166,Disease_C0029878
Compound_DB09353,Disease_C0017575
Compound_DB01332,Disease_C0025289
Compound_DB00415,Disease_C0341503
Compound_DB09087,Disease_C0013395
Compound_DB08799,Disease_C0009766
Compound_DB01061,Disease_C0684256
Compound_DB01619,Disease_C2607914
Compound_DB06590,Disease_C0276089
Compound_DB01190,Disease_C0684256
Compound_DB00967,Disease_C0037383
Compound_DB01188,Disease_C0006846
Compound_DB00747,Disease_C0022104
Compound_DB00916,Disease_C0149725
Compound_DB09552,Disease_C0029878
Compound_DB01399,Disease_C0029408
Compound_DB00314,Disease_C0041327
Compound_DB01062,Disease_C0085606
Compound_DB08816,Disease_C0948089
Compound_DB01059,Disease_C0155804
Compound_DB01017,Disease_C0041351
Compound_DB01333,Disease_C0032308
Compound_DB08907,Disease_C0011860
Compound_DB00852,Disease_C0392171
Compound_DB01165,Disease_C0041466
Compound_DB01112,Disease_C0744451
Compound_DB00634,Disease_C0423775
Compound_DB00752,Disease_C1269683
Compound_DB01140,Disease_C0554628
Compound_DB00663,Disease_C0079773
Compound_DB06768,Disease_C0085074
Compound_DB00737,Disease_C0042571
Compound_DB09031,Disease_C0023290
Compound_DB02703,Disease_C0035854
Compound_DB01069,Disease_C0027498
Compound_DB01333,Disease_C2242472
Compound_DB00711,Disease_C0029001
Compound_DB00555,Disease_C0238111
Compound_DB00666,Disease_C0034013
Compound_DB00326,Disease_C0020461
Compound_DB00326,Disease_C0151714
Compound_DB00284,Disease_C0011860
Compound_DB00916,Disease_C1263758
Compound_DB00417,Disease_C0014733
Compound_DB00713,Disease_C1318973
Compound_DB00956,Disease_C0010200
Compound_DB00872,Disease_C0020625
Compound_DB08918,Disease_C1269683
Compound_DB02703,Disease_C0031154
Compound_DB00719,Disease_C0009766
Compound_DB01332,Disease_C0157749
Compound_DB00189,Disease_C0917801
Compound_DB00500,Disease_C0003873
Compound_DB08799,Disease_C0343065
Compound_DB00973,Disease_C0342907
Compound_DB00537,Disease_C0014836
Compound_DB00537,Disease_C0275982
Compound_DB00521,Disease_C0028840
Compound_DB00355,Disease_C1263758
Compound_DB00397,Disease_C0392171
Compound_DB00508,Disease_C0042963
Compound_DB01397,Disease_C0030193
Compound_DB00366,Disease_C1260880
Compound_DB01397,Disease_C0029408
Compound_DB01224,Disease_C0005587
Compound_DB01229,Disease_C0346976
Compound_DB00973,Disease_C0342881
Compound_DB00808,Disease_C0020538
Compound_DB00571,Disease_C0020538
Compound_DB00885,Disease_C0004096
Compound_DB09320,Disease_C0155862
Compound_DB08806,Disease_C0043515
Compound_DB09096,Disease_C0015230
Compound_DB04575,Disease_C0600142
Compound_DB01409,Disease_C0004096
Compound_DB00967,Disease_C0578870
Compound_DB00537,Disease_C0014347
Compound_DB09353,Disease_C0036508
Compound_DB00747,Disease_C0027424
Compound_DB01332,Disease_C0152964
Compound_DB00285,Disease_C0031572
Compound_DB00319,Disease_C1112209
Compound_DB00585,Disease_C0018834
Compound_DB01095,Disease_C0020443
Compound_DB00404,Disease_C0270549
Compound_DB09038,Disease_C0011860
Compound_DB01436,Disease_C0035086
Compound_DB08906,Disease_C2607914
Compound_DB00874,Disease_C0392171
Compound_DB01173,Disease_C0242422
Compound_DB00759,Disease_C0039128
Compound_DB00595,Disease_C0029291
Compound_DB02703,Disease_C1112209
Compound_DB01620,Disease_C0393735
Compound_DB00663,Disease_C0406326
Compound_DB00456,Disease_C0032285
Compound_DB01320,Disease_C0038220
Compound_DB01059,Disease_C0519030
Compound_DB00355,Disease_C0014347
Compound_DB00980,Disease_C0393760
Compound_DB01185,Disease_C0028326
Compound_DB08936,Disease_C0037383
Compound_DB01017,Disease_C0032285
Compound_DB00455,Disease_C2607914
Compound_DB09082,Disease_C0008677
Compound_DB00952,Disease_C0149931
Compound_DB01005,Disease_C0238425
Compound_DB07615,Disease_C0004096
Compound_DB00475,Disease_C0338908
Compound_DB09320,Disease_C1318973
Compound_DB09345,Disease_C0019112
Compound_DB01237,Disease_C1260880
Compound_DB00469,Disease_C0003864
Compound_DB00455,Disease_C0578870
Compound_DB00354,Disease_C0026603
Compound_DB01619,Disease_C0009766
Compound_DB01609,Disease_C0005283
Compound_DB00713,Disease_C0152965
Compound_DB00547,Disease_C0079773
Compound_DB06786,Disease_C0033775
Compound_DB02703,Disease_C0008354
Compound_DB01047,Disease_C0033775
Compound_DB00309,Disease_C0023449
Compound_DB02703,Disease_C0339968
Compound_DB00819,Disease_C0002351
Compound_DB00415,Disease_C0018081
Compound_DB09074,Disease_C0153467
Compound_DB08882,Disease_C0011860
Compound_DB01620,Disease_C0343065
Compound_DB01059,Disease_C0018081
Compound_DB01165,Disease_C0276088
Compound_DB01017,Disease_C0041471
Compound_DB01115,Disease_C0002963
Compound_DB02703,Disease_C0745528
Compound_DB01263,Disease_C0276758
Compound_DB00967,Disease_C0009766
Compound_DB01042,Disease_C1140680
Compound_DB00319,Disease_C0014347
Compound_DB01119,Disease_C0021670
Compound_DB01190,Disease_C0152964
Compound_DB00418,Disease_C0917801
Compound_DB01140,Disease_C0042029
Compound_DB00832,Disease_C0014544
Compound_DB01611,Disease_C0024537
Compound_DB01127,Disease_C0006846
Compound_DB00319,Disease_C0014836
Compound_DB01291,Disease_C0004096
Compound_DB09166,Disease_C0003467
Compound_DB00625,Disease_C0019693
Compound_DB09079,Disease_C0007131
Compound_DB01156,Disease_C0028043
Compound_DB01364,Disease_C0035455
Compound_DB00346,Disease_C1739363
Compound_DB00419,Disease_C0220756
Compound_DB01165,Disease_C0857846
Compound_DB00764,Disease_C0406326
Compound_DB01098,Disease_C0020479
Compound_DB01263,Disease_C0009186
Compound_DB00793,Disease_C1384589
Compound_DB09079,Disease_C0085786
Compound_DB00537,Disease_C0155804
Compound_DB03793,Disease_C0030848
Compound_DB00764,Disease_C0406317
Compound_DB01115,Disease_C0020538
Compound_DB01351,Disease_C0014544
Compound_DB00747,Disease_C2607914
Compound_DB00366,Disease_C2607914
Compound_DB00366,Disease_C0035460
Compound_DB01059,Disease_C0157749
Compound_DB06788,Disease_C0034013
Compound_DB00916,Disease_C0023886
Compound_DB06144,Disease_C0036341
Compound_DB01185,Disease_C0010417
Compound_DB00477,Disease_C0036341
Compound_DB01017,Disease_C0037199
Compound_DB01046,Disease_C0267509
Compound_DB00594,Disease_C0013604
Compound_DB00397,Disease_C0018621
Compound_DB06590,Disease_C1318973
Compound_DB02703,Disease_C0032285
Compound_DB00863,Disease_C0013395
Compound_DB01165,Disease_C0018081
Compound_DB01173,Disease_C0026838
Compound_DB06590,Disease_C0014836
Compound_DB00725,Disease_C0022104
Compound_DB00527,Disease_C0033774
Compound_DB01014,Disease_C0009324
Compound_DB00810,Disease_C0030568
Compound_DB00791,Disease_C0024305
Compound_DB01620,Disease_C0035460
Compound_DB01070,Disease_C0085682
Compound_DB01165,Disease_C0032308
Compound_DB09290,Disease_C1262211
Compound_DB00585,Disease_C0013295
Compound_DB00417,Disease_C0031350
Compound_DB06196,Disease_C0019243
Compound_DB00547,Disease_C0149922
Compound_DB00355,Disease_C0042029
Compound_DB01047,Disease_C0015230
Compound_DB00641,Disease_C0038454
Compound_DB01112,Disease_C0004626
Compound_DB01206,Disease_C0006118
Compound_DB01188,Disease_C0040252
Compound_DB00956,Disease_C0030193
Compound_DB00819,Disease_C0014553
Compound_DB00547,Disease_C0406317
Compound_DB00956,Disease_C0027424
Compound_DB00939,Disease_C0029408
Compound_DB06403,Disease_C2973725
Compound_DB00748,Disease_C0009766
Compound_DB00493,Disease_C0276088
Compound_DB00595,Disease_C0006309
Compound_DB01190,Disease_C0242172
Compound_DB00035,Disease_C0270327
Compound_DB00471,Disease_C0155877
Compound_DB00973,Disease_C0342882
Compound_DB01017,Disease_C0042029
Compound_DB00916,Disease_C0031154
Compound_DB01083,Disease_C0028754
Compound_DB01061,Disease_C2242472
Compound_DB01327,Disease_C0157749
Compound_DB00810,Disease_C0030567
Compound_DB00595,Disease_C0001261
Compound_DB00456,Disease_C0684256
Compound_DB00400,Disease_C0040250
Compound_DB01124,Disease_C0011860
Compound_DB00836,Disease_C0011991
Compound_DB01165,Disease_C0029878
Compound_DB01611,Disease_C0024535
Compound_DB00415,Disease_C0032308
Compound_DB01119,Disease_C0745138
Compound_DB01291,Disease_C0006267
Compound_DB00319,Disease_C0042029
Compound_DB00916,Disease_C0014179
Compound_DB00537,Disease_C0155860
Compound_DB01364,Disease_C2607914
Compound_DB08872,Disease_C0032768
Compound_DB01175,Disease_C1269683
Compound_DB00387,Disease_C0030568
Compound_DB00719,Disease_C0042109
Compound_DB00985,Disease_C0027497
Compound_DB01597,Disease_C0157749
Compound_DB01352,Disease_C0917801
Compound_DB06287,Disease_C0007134
Compound_DB00178,Disease_C0264716
Compound_DB00309,Disease_C0025202
Compound_DB00629,Disease_C0020538
Compound_DB09078,Disease_C0238463
Compound_DB04868,Disease_C0023474
Compound_DB01237,Disease_C0009443
Compound_DB00493,Disease_C0456107
Compound_DB00319,Disease_C0949083
Compound_DB00195,Disease_C0017612
Compound_DB01397,Disease_C0004604
Compound_DB01328,Disease_C0152964
Compound_DB00560,Disease_C0243001
Compound_DB11363,Disease_C0007131
Compound_DB01229,Disease_C0017612
Compound_DB00339,Disease_C0041327
Compound_DB01319,Disease_C0019693
Compound_DB04837,Disease_C0035455
Compound_DB00422,Disease_C0027404
Compound_DB01070,Disease_C0035579
Compound_DB08815,Disease_C0036341
Compound_DB01144,Disease_C0149893
Compound_DB06282,Disease_C0018621
Compound_DB01364,Disease_C0035460
Compound_DB00696,Disease_C0009088
Compound_DB01406,Disease_C0016034
Compound_DB00867,Disease_C0022876
Compound_DB01267,Disease_C0033975
Compound_DB01044,Disease_C0857846
Compound_DB00919,Disease_C0744451
Compound_DB02703,Disease_C0456107
Compound_DB00797,Disease_C0031190
Compound_DB00397,Disease_C0035455
Compound_DB01142,Disease_C0033774
Compound_DB00857,Disease_C0040250
Compound_DB00570,Disease_C0026948
Compound_DB01017,Disease_C0006309
Compound_DB00493,Disease_C0276089
Compound_DB06684,Disease_C1269683
Compound_DB09351,Disease_C0017612
Compound_DB09526,Disease_C0025218
Compound_DB00890,Disease_C0221392
Compound_DB00462,Disease_C0030920
Compound_DB01598,Disease_C1263758
Compound_DB01112,Disease_C0024198
Compound_DB05016,Disease_C0013264
Compound_DB01326,Disease_C0032285
Compound_DB00400,Disease_C1384589
Compound_DB09082,Disease_C0004096
Compound_DB00628,Disease_C0003467
Compound_DB08932,Disease_C2973725
Compound_DB00493,Disease_C2028293
Compound_DB00671,Disease_C0006277
Compound_DB09345,Disease_C0033775
Compound_DB01046,Disease_C1868889
Compound_DB00318,Disease_C0037383
Compound_DB01255,Disease_C1263846
Compound_DB00339,Disease_C0275959
Compound_DB00537,Disease_C0007947
Compound_DB01229,Disease_C0028840
Compound_DB01197,Disease_C0011881
Compound_DB01415,Disease_C0040425
Compound_DB00537,Disease_C0277528
Compound_DB01416,Disease_C1318973
Compound_DB01165,Disease_C0034186
Compound_DB00245,Disease_C0030567
Compound_DB00595,Disease_C0032285
Compound_DB00794,Disease_C0014547
Compound_DB01059,Disease_C2242472
Compound_DB00781,Disease_C0022568
Compound_DB01167,Disease_C0153252
Compound_DB01066,Disease_C1318973
Compound_DB01197,Disease_C0264716
Compound_DB01291,Disease_C0347950
Compound_DB01062,Disease_C0150045
Compound_DB09205,Disease_C0034734
Compound_DB01421,Disease_C0019147
Compound_DB00663,Disease_C0015230
Compound_DB01326,Disease_C0014347
Compound_DB01175,Disease_C0270549
Compound_DB00897,Disease_C0917801
Compound_DB01059,Disease_C0243001
Compound_DB01598,Disease_C0031154
Compound_DB01059,Disease_C1278797
Compound_DB01597,Disease_C0242172
Compound_DB06701,Disease_C1263846
Compound_DB01415,Disease_C0271429
Compound_DB00595,Disease_C1997322
Compound_DB00400,Disease_C0040252
Compound_DB00415,Disease_C0014347
Compound_DB01619,Disease_C1260880
Compound_DB01190,Disease_C0014013
Compound_DB00582,Disease_C0276653
Compound_DB01044,Disease_C0155862
Compound_DB00595,Disease_C0854211
Compound_DB01165,Disease_C0007947
Compound_DB01017,Disease_C0001261
Compound_DB01327,Disease_C0008311
Compound_DB00480,Disease_C0026764
Compound_DB00547,Disease_C0011615
Compound_DB00985,Disease_C0042571
Compound_DB00686,Disease_C0232849
Compound_DB00283,Disease_C0027424
Compound_DB09245,Disease_C0011581
Compound_DB01208,Disease_C0032285
Compound_DB01327,Disease_C0032308
Compound_DB00518,Disease_C0152068
Compound_DB01364,Disease_C0006277
Compound_DB08936,Disease_C1260880
Compound_DB00326,Disease_C0020598
Compound_DB04575,Disease_C0221392
Compound_DB01598,Disease_C0276089
Compound_DB06786,Disease_C0079773
Compound_DB01075,Disease_C0917801
Compound_DB01112,Disease_C0021099
Compound_DB02703,Disease_C0006277
Compound_DB00781,Disease_C0854211
Compound_DB01203,Disease_C0020538
Compound_DB04890,Disease_C0009766
Compound_DB01085,Disease_C0028840
Compound_DB00376,Disease_C0030568
Compound_DB01597,Disease_C0744130
Compound_DB06283,Disease_C0423673
Compound_DB01144,Disease_C0017605
Compound_DB01598,Disease_C0014179
Compound_DB09320,Disease_C0038395
Compound_DB00415,Disease_C0013371
Compound_DB01332,Disease_C0149725
Compound_DB01140,Disease_C0040425
Compound_DB00264,Disease_C0002962
Compound_DB00334,Disease_C1269683
Compound_DB01579,Disease_C0028754
Compound_DB01185,Disease_C0034012
Compound_DB00967,Disease_C0009443
Compound_DB00852,Disease_C0018621
Compound_DB01003,Disease_C0022577
Compound_DB00178,Disease_C0020538
Compound_DB09080,Disease_C0024117
Compound_DB01333,Disease_C0041912
Compound_DB00537,Disease_C0041466
Compound_DB00355,Disease_C1112209
Compound_DB01328,Disease_C0032285
Compound_DB01017,Disease_C0001144
Compound_DB01190,Disease_C0157749
Compound_DB00724,Disease_C0043037
Compound_DB00224,Disease_C0019693
Compound_DB01406,Disease_C0014175
Compound_DB02703,Disease_C0001144
Compound_DB01620,Disease_C0009766
Compound_DB01167,Disease_C0239295
Compound_DB01098,Disease_C0020557
Compound_DB06480,Disease_C0009806
Compound_DB00404,Disease_C0003467
Compound_DB08822,Disease_C0020538
Compound_DB08936,Disease_C0010200
Compound_DB08799,Disease_C0033774
Compound_DB00318,Disease_C2607914
Compound_DB01165,Disease_C0006277
Compound_DB01436,Disease_C0342634
Compound_DB00312,Disease_C0917801
Compound_DB08827,Disease_C0342881
Compound_DB08872,Disease_C0035258
Compound_DB09320,Disease_C0031350
Compound_DB01364,Disease_C0018621
Compound_DB01059,Disease_C0032285
Compound_DB00334,Disease_C0236780
Compound_DB00734,Disease_C0236780
Compound_DB04786,Disease_C0041228
Compound_DB00956,Disease_C1260880
Compound_DB09031,Disease_C0023283
Compound_DB01142,Disease_C0917801
Compound_DB00768,Disease_C2607914
Compound_DB01219,Disease_C0026838
Compound_DB00455,Disease_C0018621
Compound_DB01576,Disease_C1263846
Compound_DB00764,Disease_C0015230
Compound_DB09345,Disease_C1384589
Compound_DB02300,Disease_C0406317
Compound_DB00819,Disease_C0013604
Compound_DB01744,Disease_C0857177
Compound_DB01069,Disease_C0018621
Compound_DB00595,Disease_C0040592
Compound_DB00415,Disease_C0014121
Compound_DB01120,Disease_C0011860
Compound_DB06694,Disease_C0027424
Compound_DB01165,Disease_C0042029
Compound_DB00355,Disease_C0276088
Compound_DB00671,Disease_C0018081
Compound_DB01436,Disease_C0020626
Compound_DB00309,Disease_C0023473
Compound_DB00462,Disease_C2607914
Compound_DB01332,Disease_C0014836
Compound_DB00576,Disease_C0271429
Compound_DB00537,Disease_C0158371
Compound_DB00862,Disease_C0242350
Compound_DB00975,Disease_C0264716
Compound_DB00425,Disease_C0393760
Compound_DB02703,Disease_C0035793
Compound_DB08936,Disease_C0009766
Compound_DB00571,Disease_C0039240
Compound_DB06594,Disease_C1269683
Compound_DB01112,Disease_C0152964
Compound_DB07615,Disease_C0162810
Compound_DB01397,Disease_C0003873
Compound_DB02703,Disease_C0016436
Compound_DB04465,Disease_C0022951
Compound_DB01005,Disease_C0002895
Compound_DB00768,Disease_C0009766
Compound_DB00836,Disease_C0277528
Compound_DB00541,Disease_C0006413
Compound_DB01348,Disease_C0020538
Compound_DB00493,Disease_C0031154
Compound_DB01619,Disease_C0343065
Compound_DB03793,Disease_C1527383
Compound_DB05266,Disease_C0004096
Compound_DB01112,Disease_C1318973
Compound_DB09096,Disease_C0011616
Compound_DB00455,Disease_C0035460
Compound_DB01165,Disease_C0149725
Compound_DB00671,Disease_C0042029
Compound_DB01047,Disease_C0406317
Compound_DB01165,Disease_C1112709
Compound_DB01219,Disease_C0024591
Compound_DB00408,Disease_C0036341
Compound_DB09053,Disease_C0334634
Compound_DB00577,Disease_C1274323
Compound_DB00537,Disease_C0554628
Compound_DB00764,Disease_C0155880
Compound_DB01598,Disease_C0149725
Compound_DB00264,Disease_C0020538
Compound_DB03793,Disease_C0011633
Compound_DB00634,Disease_C0036508
Compound_DB00343,Disease_C0020538
Compound_DB01416,Disease_C0155804
Compound_DB00415,Disease_C0014836
Compound_DB01364,Disease_C0393735
Compound_DB00551,Disease_C0042029
Compound_DB09053,Disease_C0024419
Compound_DB00799,Disease_C0001144
Compound_DB09096,Disease_C0001144
Compound_DB00985,Disease_C0042963
Compound_DB01438,Disease_C0013428
Compound_DB01059,Disease_C0155860
Compound_DB00719,Disease_C0037383
Compound_DB00747,Disease_C0026961
Compound_DB01059,Disease_C0014836
Compound_DB00885,Disease_C2607914
Compound_DB01003,Disease_C0009766
Compound_DB00549,Disease_C0004096
Compound_DB00334,Disease_C0036341
Compound_DB00571,Disease_C0002962
Compound_DB00759,Disease_C0242172
Compound_DB00999,Disease_C0020538
Compound_DB04837,Disease_C1260880
Compound_DB01097,Disease_C0003872
Compound_DB00415,Disease_C0025294
Compound_DB01015,Disease_C0013371
Compound_DB01104,Disease_C0028768
Compound_DB01117,Disease_C0024535
Compound_DB09353,Disease_C0001144
Compound_DB00747,Disease_C0030920
Compound_DB00312,Disease_C0014544
Compound_DB01545,Disease_C0003467
Compound_DB04868,Disease_C0279543
Compound_DB01165,Disease_C0004626
Compound_DB00754,Disease_C0014549
Compound_DB01237,Disease_C0010200
Compound_DB00885,Disease_C0009766
Compound_DB00916,Disease_C0085166
Compound_DB01188,Disease_C0040262
Compound_DB01004,Disease_C0030590
Compound_DB00816,Disease_C0347950
Compound_DB01369,Disease_C0554628
Compound_DB00960,Disease_C0020538
Compound_DB00462,Disease_C0010200
Compound_DB00737,Disease_C0026603
Compound_DB01059,Disease_C0276088
Compound_DB01275,Disease_C0020538
Compound_DB00397,Disease_C1260880
Compound_DB01430,Disease_C0024117
Compound_DB02703,Disease_C0042165
Compound_DB00663,Disease_C0149922
Compound_DB00795,Disease_C0003873
Compound_DB00680,Disease_C0085612
Compound_DB00571,Disease_C0004238
Compound_DB00264,Disease_C0027051
Compound_DB01016,Disease_C0011860
Compound_DB02703,Disease_C0039128
Compound_DB09320,Disease_C0014733
Compound_DB00857,Disease_C0040252
Compound_DB02703,Disease_C0041471
Compound_DB01332,Disease_C0032285
Compound_DB00916,Disease_C0157749
Compound_DB01598,Disease_C0004626
Compound_DB00829,Disease_C0003467
Compound_DB00916,Disease_C0006105
Compound_DB00366,Disease_C0009766
Compound_DB01098,Disease_C0003850
Compound_DB00820,Disease_C0020542
Compound_DB01600,Disease_C0003873
Compound_DB00857,Disease_C0040262
Compound_DB08936,Disease_C2607914
Compound_DB00366,Disease_C0009443
Compound_DB01291,Disease_C0006277
Compound_DB09085,Disease_C0033774
Compound_DB04930,Disease_C0030757
Compound_DB00759,Disease_C0006277
Compound_DB00816,Disease_C0004096
Compound_DB01229,Disease_C0278488
Compound_DB08808,Disease_C0020538
Compound_DB00916,Disease_C2242472
Compound_DB00391,Disease_C0036341
Compound_DB01017,Disease_C0007947
Compound_DB01165,Disease_C0010692
Compound_DB01620,Disease_C0018621
Compound_DB00998,Disease_C0149931
Compound_DB00485,Disease_C0032308
Compound_DB00797,Disease_C0042373
Compound_DB01744,Disease_C0004604
Compound_DB00956,Disease_C2607914
Compound_DB01133,Disease_C0029401
Compound_DB00820,Disease_C1739363
Compound_DB01044,Disease_C0004626
Compound_DB00366,Disease_C0018621
Compound_DB01167,Disease_C0004030
Compound_DB00916,Disease_C1112209
Compound_DB01165,Disease_C0276089
Compound_DB09075,Disease_C0034065
Compound_DB00259,Disease_C0700345
Compound_DB01333,Disease_C0554628
Compound_DB01013,Disease_C0406317
Compound_DB00854,Disease_C0030193
Compound_DB00933,Disease_C0036341
Compound_DB01397,Disease_C0015967
Compound_DB00874,Disease_C0010200
Compound_DB00652,Disease_C0474368
Compound_DB00764,Disease_C0011616
Compound_DB00493,Disease_C0456103
Compound_DB01142,Disease_C0005587
Compound_DB01364,Disease_C0392171
Compound_DB00318,Disease_C0027424
Compound_DB02703,Disease_C0010930
Compound_DB01216,Disease_C1739363
Compound_DB11362,Disease_C2973725
Compound_DB00734,Disease_C0004352
Compound_DB01059,Disease_C0003175
Compound_DB00390,Disease_C0264716
Compound_DB01326,Disease_C0554628
Compound_DB08936,Disease_C0018621
Compound_DB06155,Disease_C0028754
Compound_DB04854,Disease_C0740394
Compound_DB00537,Disease_C0276089
Compound_DB00634,Disease_C0001144
Compound_DB00537,Disease_C0157749
Compound_DB00730,Disease_C0040954
Compound_DB08993,Disease_C0041327
Compound_DB01003,Disease_C0004096
Compound_DB01326,Disease_C0149725
Compound_DB00455,Disease_C0027424
Compound_DB00318,Disease_C0242429
Compound_DB09353,Disease_C0038363
Compound_DB06204,Disease_C0030193
Compound_DB04571,Disease_C0042900
Compound_DB00493,Disease_C0149725
Compound_DB01003,Disease_C2607914
Compound_DB00671,Disease_C0271429
Compound_DB01103,Disease_C0017536
Compound_DB00999,Disease_C0745138
Compound_DB01595,Disease_C0917801
Compound_DB00582,Disease_C0153252
Compound_DB01066,Disease_C0004626
Compound_DB01619,Disease_C0027424
Compound_DB00764,Disease_C0149922
Compound_DB01333,Disease_C0031350
Compound_DB00859,Disease_C0003873
Compound_DB01044,Disease_C0032302
Compound_DB01003,Disease_C0221013
Compound_DB02703,Disease_C0009766
Compound_DB01397,Disease_C0006444
Compound_DB00671,Disease_C0040425
Compound_DB00547,Disease_C0015230
Compound_DB06216,Disease_C0236780
Compound_DB01333,Disease_C0042029
Compound_DB01059,Disease_C1318973
Compound_DB09320,Disease_C0271429
Compound_DB09389,Disease_C0600142
Compound_DB06590,Disease_C0155862
Compound_DB06791,Disease_C0001206
Compound_DB00326,Disease_C0018790
Compound_DB00191,Disease_C0028754
Compound_DB01171,Disease_C0011581
Compound_DB01059,Disease_C0033581
Compound_DB01620,Disease_C0015967
Compound_DB09096,Disease_C0033775
Compound_DB01059,Disease_C0034186
Compound_DB01603,Disease_C0684256
Compound_DB01047,Disease_C0079773
Compound_DB06824,Disease_C0019202
Compound_DB00306,Disease_C0917801
Compound_DB00634,Disease_C0042998
Compound_DB00967,Disease_C0035460
Compound_DB01436,Disease_C0020502
Compound_DB00573,Disease_C0029408
Compound_DB01597,Disease_C1263758
Compound_DB01332,Disease_C0032308
Compound_DB00759,Disease_C0029291
Compound_DB04861,Disease_C0020538
Compound_DB00508,Disease_C0027498
Compound_DB01059,Disease_C0158371
Compound_DB00567,Disease_C0157749
Compound_DB00366,Disease_C0042109
Compound_DB01620,Disease_C0037383
Compound_DB01057,Disease_C0014877
Compound_DB00946,Disease_C0027051
Compound_DB00319,Disease_C0744130
Compound_DB05246,Disease_C0014553
Compound_DB08936,Disease_C0035460
Compound_DB01037,Disease_C0030567
Compound_DB00399,Disease_C0029401
Compound_DB00713,Disease_C0038160
Compound_DB00595,Disease_C0035793
Compound_DB01332,Disease_C0276089
Compound_DB00567,Disease_C0271429
Compound_DB01328,Disease_C0276089
Compound_DB01112,Disease_C0271429
Compound_DB00415,Disease_C0684256
Compound_DB11560,Disease_C0740394
Compound_DB00283,Disease_C0033774
Compound_DB00764,Disease_C0004096
Compound_DB00863,Disease_C0043515
Compound_DB01326,Disease_C0031154
Compound_DB01059,Disease_C0149725
Compound_DB06413,Disease_C0027404
Compound_DB00582,Disease_C0276758
Compound_DB08880,Disease_C0003872
Compound_DB00816,Disease_C0006277
Compound_DB01328,Disease_C0042029
Compound_DB00759,Disease_C0035021
Compound_DB00537,Disease_C0600041
Compound_DB00713,Disease_C0031350
Compound_DB00195,Disease_C0020538
Compound_DB00285,Disease_C1269683
Compound_DB05246,Disease_C0014544
Compound_DB00318,Disease_C0015967
Compound_DB00397,Disease_C0037383
Compound_DB01620,Disease_C0033774
Compound_DB02703,Disease_C0031350
Compound_DB01328,Disease_C1318973
Compound_DB01232,Disease_C0019693
Compound_DB01615,Disease_C0917801
Compound_DB00477,Disease_C0162565
Compound_DB08889,Disease_C0026764
Compound_DB02703,Disease_C0008311
Compound_DB01084,Disease_C0042109
Compound_DB00371,Disease_C0003467
Compound_DB01550,Disease_C0028754
Compound_DB00343,Disease_C0004238
Compound_DB00899,Disease_C2215257
Compound_DB01591,Disease_C0085606
Compound_DB00929,Disease_C0032797
Compound_DB00319,Disease_C0155860
Compound_DB01015,Disease_C0040558
Compound_DB00781,Disease_C0042164
Compound_DB01165,Disease_C0155862
Compound_DB00283,Disease_C2607914
Compound_DB00641,Disease_C0020479
Compound_DB00555,Disease_C0014544
Compound_DB00596,Disease_C0085074
Compound_DB01115,Disease_C0002962
Compound_DB02703,Disease_C0149704
Compound_DB01611,Disease_C0152072
Compound_DB00747,Disease_C1260880
Compound_DB00956,Disease_C0035455
Compound_DB02703,Disease_C0008149
Compound_DB09269,Disease_C0220994
Compound_DB01156,Disease_C0085159
Compound_DB00477,Disease_C0033975
Compound_DB01098,Disease_C0020443
Compound_DB00462,Disease_C0035460
Compound_DB01017,Disease_C0040592
Compound_DB08799,Disease_C0037383
Compound_DB09054,Disease_C0023434
Compound_DB00481,Disease_C0029458
Compound_DB00697,Disease_C0026838
Compound_DB00747,Disease_C0010200
Compound_DB01017,Disease_C0029291
Compound_DB01185,Disease_C2936781
Compound_DB01047,Disease_C0406326
Compound_DB00896,Disease_C0042164
Compound_DB01275,Disease_C0264716
Compound_DB00949,Disease_C0238111
Compound_DB00596,Disease_C0406326
Compound_DB01017,Disease_C0035021
