,source,relation,target
13340,Compound::DB00196,has_side_effect,Disease::C0242429
13341,Compound::DB00196,has_side_effect,Disease::C0033774
13342,Compound::DB00196,has_side_effect,Disease::C0270846
13343,Compound::DB00196,has_side_effect,Disease::C0494475
13344,Compound::DB00196,has_side_effect,Disease::C0038325
13345,Compound::DB00196,has_side_effect,Disease::C0040034
13346,Compound::DB00196,has_side_effect,Disease::C0042024
13347,Compound::DB00196,has_side_effect,Disease::C0042109
13348,Compound::DB00196,has_side_effect,Disease::C0042571
13349,Compound::DB00196,has_side_effect,Disease::C0042963
13350,Compound::DB00196,has_side_effect,Disease::C0231528
13351,Compound::DB00850,has_side_effect,Disease::C0002792
13352,Compound::DB00850,has_side_effect,Disease::C0002994
13353,Compound::DB00850,has_side_effect,Disease::C0004096
13354,Compound::DB00850,has_side_effect,Disease::C0015371
13355,Compound::DB00850,has_side_effect,Disease::C0005697
13356,Compound::DB00850,has_side_effect,Disease::C0009806
13357,Compound::DB00850,has_side_effect,Disease::C0010200
13358,Compound::DB00850,has_side_effect,Disease::C0013595
13359,Compound::DB00850,has_side_effect,Disease::C0017601
13360,Compound::DB00850,has_side_effect,Disease::C0018790
13361,Compound::DB00850,has_side_effect,Disease::C0020538
13362,Compound::DB00850,has_side_effect,Disease::C0020649
13363,Compound::DB00850,has_side_effect,Disease::C0020651
13364,Compound::DB00850,has_side_effect,Disease::C0021603
13365,Compound::DB00850,has_side_effect,Disease::C0917801
13366,Compound::DB00850,has_side_effect,Disease::C0024141
13367,Compound::DB00850,has_side_effect,Disease::C0030193
13368,Compound::DB00850,has_side_effect,Disease::C0033774
13369,Compound::DB00850,has_side_effect,Disease::C0033975
13370,Compound::DB00850,has_side_effect,Disease::C0036337
13371,Compound::DB00850,has_side_effect,Disease::C0270846
13372,Compound::DB00850,has_side_effect,Disease::C0494475
13373,Compound::DB00850,has_side_effect,Disease::C0020683
13374,Compound::DB00850,has_side_effect,Disease::C0042109
13375,Compound::DB00850,has_side_effect,Disease::C0026961
13376,Compound::DB00850,has_side_effect,Disease::C0080274
13377,Compound::DB00850,has_side_effect,Disease::C0242422
13378,Compound::DB08930,has_side_effect,Disease::C0015230
13379,Compound::DB08930,has_side_effect,Disease::C0018213
13380,Compound::DB08930,has_side_effect,Disease::C0021603
13381,Compound::DB08930,has_side_effect,Disease::C0917801
13382,Compound::DB08930,has_side_effect,Disease::C0027497
13383,Compound::DB08930,has_side_effect,Disease::C0033774
13384,Compound::DB08930,has_side_effect,Disease::C0042571
13385,Compound::DB08930,has_side_effect,Disease::C0042963
13386,Compound::DB01213,has_side_effect,Disease::C0003467
13387,Compound::DB01213,has_side_effect,Disease::C0004604
13388,Compound::DB01213,has_side_effect,Disease::C0012739
13389,Compound::DB01213,has_side_effect,Disease::C0013395
13390,Compound::DB01213,has_side_effect,Disease::C0015230
13391,Compound::DB01213,has_side_effect,Disease::C0018834
13392,Compound::DB01213,has_side_effect,Disease::C0020649
13393,Compound::DB01213,has_side_effect,Disease::C0027497
13394,Compound::DB01213,has_side_effect,Disease::C0030193
13395,Compound::DB01213,has_side_effect,Disease::C0031350
13396,Compound::DB01213,has_side_effect,Disease::C0242429
13397,Compound::DB01213,has_side_effect,Disease::C0270846
13398,Compound::DB01213,has_side_effect,Disease::C0494475
13399,Compound::DB01213,has_side_effect,Disease::C0020683
13400,Compound::DB01213,has_side_effect,Disease::C0042571
13401,Compound::DB01213,has_side_effect,Disease::C0042963
13402,Compound::DB06626,has_side_effect,Disease::C0002170
13403,Compound::DB06626,has_side_effect,Disease::C4083212
13404,Compound::DB06626,has_side_effect,Disease::C0009806
13405,Compound::DB06626,has_side_effect,Disease::C0010200
13406,Compound::DB06626,has_side_effect,Disease::C0013395
13407,Compound::DB06626,has_side_effect,Disease::C0013922
13408,Compound::DB06626,has_side_effect,Disease::C0015230
13409,Compound::DB06626,has_side_effect,Disease::C0018802
13410,Compound::DB06626,has_side_effect,Disease::C1961112
13411,Compound::DB06626,has_side_effect,Disease::C0020538
13412,Compound::DB06626,has_side_effect,Disease::C0020550
13413,Compound::DB06626,has_side_effect,Disease::C0020676
13414,Compound::DB06626,has_side_effect,Disease::C0027051
13415,Compound::DB06626,has_side_effect,Disease::C0027497
13416,Compound::DB06626,has_side_effect,Disease::C0033774
13417,Compound::DB06626,has_side_effect,Disease::C0034065
13418,Compound::DB06626,has_side_effect,Disease::C0524702
13419,Compound::DB06626,has_side_effect,Disease::C0040034
13420,Compound::DB06626,has_side_effect,Disease::C0040053
13421,Compound::DB06626,has_side_effect,Disease::C0042963
13422,Compound::DB06626,has_side_effect,Disease::C0003862
13423,Compound::DB06626,has_side_effect,Disease::C0149871
13424,Compound::DB06626,has_side_effect,Disease::C0038454
13425,Compound::DB06626,has_side_effect,Disease::C0948089
13426,Compound::DB06626,has_side_effect,Disease::C0231528
13427,Compound::DB00396,has_side_effect,Disease::C0001144
13428,Compound::DB00396,has_side_effect,Disease::C0002170
13429,Compound::DB00396,has_side_effect,Disease::C4083212
13430,Compound::DB00396,has_side_effect,Disease::C0002792
13431,Compound::DB00396,has_side_effect,Disease::C0002962
13432,Compound::DB00396,has_side_effect,Disease::C0002994
13433,Compound::DB00396,has_side_effect,Disease::C0003467
13434,Compound::DB00396,has_side_effect,Disease::C0003864
13435,Compound::DB00396,has_side_effect,Disease::C0004096
13436,Compound::DB00396,has_side_effect,Disease::C0004604
13437,Compound::DB00396,has_side_effect,Disease::C0678222
13438,Compound::DB00396,has_side_effect,Disease::C0006277
13439,Compound::DB00396,has_side_effect,Disease::C0700345
13440,Compound::DB00396,has_side_effect,Disease::C0009806
13441,Compound::DB00396,has_side_effect,Disease::C0010200
13442,Compound::DB00396,has_side_effect,Disease::C0010692
13443,Compound::DB00396,has_side_effect,Disease::C0013274
13444,Compound::DB00396,has_side_effect,Disease::C1384606
13445,Compound::DB00396,has_side_effect,Disease::C0013395
13446,Compound::DB00396,has_side_effect,Disease::C0013922
13447,Compound::DB00396,has_side_effect,Disease::C0014742
13448,Compound::DB00396,has_side_effect,Disease::C0015230
13449,Compound::DB00396,has_side_effect,Disease::C0019348
13450,Compound::DB00396,has_side_effect,Disease::C0020538
13451,Compound::DB00396,has_side_effect,Disease::C0020649
13452,Compound::DB00396,has_side_effect,Disease::C0021603
13453,Compound::DB00396,has_side_effect,Disease::C0917801
13454,Compound::DB00396,has_side_effect,Disease::C0025218
13455,Compound::DB00396,has_side_effect,Disease::C0025323
13456,Compound::DB00396,has_side_effect,Disease::C0149931
13457,Compound::DB00396,has_side_effect,Disease::C0027497
13458,Compound::DB00396,has_side_effect,Disease::C0029408
13459,Compound::DB00396,has_side_effect,Disease::C1140680
13460,Compound::DB00396,has_side_effect,Disease::C0030193
13461,Compound::DB00396,has_side_effect,Disease::C0031350
13462,Compound::DB00396,has_side_effect,Disease::C0242429
13463,Compound::DB00396,has_side_effect,Disease::C0032285
13464,Compound::DB00396,has_side_effect,Disease::C0033774
13465,Compound::DB00396,has_side_effect,Disease::C0034065
13466,Compound::DB00396,has_side_effect,Disease::C0524702
13467,Compound::DB00396,has_side_effect,Disease::C0035455
13468,Compound::DB00396,has_side_effect,Disease::C0270846
13469,Compound::DB00396,has_side_effect,Disease::C0494475
13470,Compound::DB00396,has_side_effect,Disease::C0020683
13471,Compound::DB00396,has_side_effect,Disease::C0037199
13472,Compound::DB00396,has_side_effect,Disease::C0040038
13473,Compound::DB00396,has_side_effect,Disease::C0040053
13474,Compound::DB00396,has_side_effect,Disease::C0040460
13475,Compound::DB00396,has_side_effect,Disease::C0042029
13476,Compound::DB00396,has_side_effect,Disease::C0042109
13477,Compound::DB00396,has_side_effect,Disease::C0042571
13478,Compound::DB00396,has_side_effect,Disease::C0042963
13479,Compound::DB00396,has_side_effect,Disease::C0043250
13480,Compound::DB00396,has_side_effect,Disease::C0003862
13481,Compound::DB00396,has_side_effect,Disease::C0028734
13482,Compound::DB00396,has_side_effect,Disease::C0013428
13483,Compound::DB00396,has_side_effect,Disease::C0231528
13484,Compound::DB00672,has_side_effect,Disease::C0013395
13485,Compound::DB00672,has_side_effect,Disease::C0014742
13486,Compound::DB00672,has_side_effect,Disease::C0015230
13487,Compound::DB00672,has_side_effect,Disease::C0027497
13488,Compound::DB00672,has_side_effect,Disease::C0033774
13489,Compound::DB00672,has_side_effect,Disease::C0040034
13490,Compound::DB00672,has_side_effect,Disease::C0042109
13491,Compound::DB00672,has_side_effect,Disease::C0042963
13492,Compound::DB04930,has_side_effect,Disease::C0015230
13493,Compound::DB04930,has_side_effect,Disease::C0027497
13494,Compound::DB04930,has_side_effect,Disease::C0030193
13495,Compound::DB04930,has_side_effect,Disease::C0033774
13496,Compound::DB04930,has_side_effect,Disease::C0042963
13497,Compound::DB00966,has_side_effect,Disease::C0002792
13498,Compound::DB00966,has_side_effect,Disease::C0002962
13499,Compound::DB00966,has_side_effect,Disease::C0002994
13500,Compound::DB00966,has_side_effect,Disease::C0003467
13501,Compound::DB00966,has_side_effect,Disease::C0003864
13502,Compound::DB00966,has_side_effect,Disease::C0004096
13503,Compound::DB00966,has_side_effect,Disease::C0004238
13504,Compound::DB00966,has_side_effect,Disease::C0235480
13505,Compound::DB00966,has_side_effect,Disease::C0004604
13506,Compound::DB00966,has_side_effect,Disease::C0006266
13507,Compound::DB00966,has_side_effect,Disease::C0006277
13508,Compound::DB00966,has_side_effect,Disease::C0006444
13509,Compound::DB00966,has_side_effect,Disease::C0700345
13510,Compound::DB00966,has_side_effect,Disease::C0007820
13511,Compound::DB00966,has_side_effect,Disease::C0596298
13512,Compound::DB00966,has_side_effect,Disease::C0009806
13513,Compound::DB00966,has_side_effect,Disease::C0010200
13514,Compound::DB00966,has_side_effect,Disease::C0010692
13515,Compound::DB00966,has_side_effect,Disease::C0011849
13516,Compound::DB00966,has_side_effect,Disease::C0013395
13517,Compound::DB00966,has_side_effect,Disease::C0013595
13518,Compound::DB00966,has_side_effect,Disease::C0015230
13519,Compound::DB00966,has_side_effect,Disease::C0018099
13520,Compound::DB00966,has_side_effect,Disease::C0020649
13521,Compound::DB00966,has_side_effect,Disease::C0020651
13522,Compound::DB00966,has_side_effect,Disease::C0242350
13523,Compound::DB00966,has_side_effect,Disease::C0021603
13524,Compound::DB00966,has_side_effect,Disease::C0917801
13525,Compound::DB00966,has_side_effect,Disease::C0021775
13526,Compound::DB00966,has_side_effect,Disease::C0149931
13527,Compound::DB00966,has_side_effect,Disease::C0027051
13528,Compound::DB00966,has_side_effect,Disease::C0027497
13529,Compound::DB00966,has_side_effect,Disease::C0029408
13530,Compound::DB00966,has_side_effect,Disease::C0030193
13531,Compound::DB00966,has_side_effect,Disease::C0031350
13532,Compound::DB00966,has_side_effect,Disease::C0242429
13533,Compound::DB00966,has_side_effect,Disease::C0032285
13534,Compound::DB00966,has_side_effect,Disease::C0033774
13535,Compound::DB00966,has_side_effect,Disease::C0035455
13536,Compound::DB00966,has_side_effect,Disease::C0020683
13537,Compound::DB00966,has_side_effect,Disease::C0037199
13538,Compound::DB00966,has_side_effect,Disease::C0037299
13539,Compound::DB00966,has_side_effect,Disease::C0039520
13540,Compound::DB00966,has_side_effect,Disease::C0040034
13541,Compound::DB00966,has_side_effect,Disease::C0040460
13542,Compound::DB00966,has_side_effect,Disease::C0042029
13543,Compound::DB00966,has_side_effect,Disease::C0042109
13544,Compound::DB00966,has_side_effect,Disease::C0042571
13545,Compound::DB00966,has_side_effect,Disease::C0042963
13546,Compound::DB00966,has_side_effect,Disease::C0003862
13547,Compound::DB00966,has_side_effect,Disease::C0039503
13548,Compound::DB00966,has_side_effect,Disease::C0013428
13549,Compound::DB00966,has_side_effect,Disease::C0948089
13550,Compound::DB00966,has_side_effect,Disease::C0231528
13551,Compound::DB00921,has_side_effect,Disease::C0002792
13552,Compound::DB00921,has_side_effect,Disease::C0002962
13553,Compound::DB00921,has_side_effect,Disease::C0002994
13554,Compound::DB00921,has_side_effect,Disease::C0003467
13555,Compound::DB00921,has_side_effect,Disease::C0004096
13556,Compound::DB00921,has_side_effect,Disease::C0004604
13557,Compound::DB00921,has_side_effect,Disease::C0006266
13558,Compound::DB00921,has_side_effect,Disease::C0006277
13559,Compound::DB00921,has_side_effect,Disease::C0009806
13560,Compound::DB00921,has_side_effect,Disease::C0010200
13561,Compound::DB00921,has_side_effect,Disease::C0013395
13562,Compound::DB00921,has_side_effect,Disease::C0015230
13563,Compound::DB00921,has_side_effect,Disease::C0018834
13564,Compound::DB00921,has_side_effect,Disease::C0020538
13565,Compound::DB00921,has_side_effect,Disease::C0020649
13566,Compound::DB00921,has_side_effect,Disease::C0020651
13567,Compound::DB00921,has_side_effect,Disease::C0021400
13568,Compound::DB00921,has_side_effect,Disease::C0021603
13569,Compound::DB00921,has_side_effect,Disease::C0917801
13570,Compound::DB00921,has_side_effect,Disease::C0149931
13571,Compound::DB00921,has_side_effect,Disease::C0027497
13572,Compound::DB00921,has_side_effect,Disease::C0029408
13573,Compound::DB00921,has_side_effect,Disease::C0030193
13574,Compound::DB00921,has_side_effect,Disease::C0031350
13575,Compound::DB00921,has_side_effect,Disease::C0242429
13576,Compound::DB00921,has_side_effect,Disease::C0033774
13577,Compound::DB00921,has_side_effect,Disease::C0033975
13578,Compound::DB00921,has_side_effect,Disease::C0036337
13579,Compound::DB00921,has_side_effect,Disease::C0235063
13580,Compound::DB00921,has_side_effect,Disease::C0043144
13581,Compound::DB00921,has_side_effect,Disease::C0035455
13582,Compound::DB00921,has_side_effect,Disease::C0270846
13583,Compound::DB00921,has_side_effect,Disease::C0494475
13584,Compound::DB00921,has_side_effect,Disease::C0020683
13585,Compound::DB00921,has_side_effect,Disease::C0037199
13586,Compound::DB00921,has_side_effect,Disease::C0042024
13587,Compound::DB00921,has_side_effect,Disease::C0042029
13588,Compound::DB00921,has_side_effect,Disease::C0042109
13589,Compound::DB00921,has_side_effect,Disease::C0042571
13590,Compound::DB00921,has_side_effect,Disease::C0042963
13591,Compound::DB00921,has_side_effect,Disease::C0043250
13592,Compound::DB00921,has_side_effect,Disease::C0080274
13593,Compound::DB00921,has_side_effect,Disease::C0003862
13594,Compound::DB00921,has_side_effect,Disease::C0231528
13595,Compound::DB00780,has_side_effect,Disease::C0003467
13596,Compound::DB00780,has_side_effect,Disease::C0005586
13597,Compound::DB00780,has_side_effect,Disease::C0005587
13598,Compound::DB00780,has_side_effect,Disease::C0009806
13599,Compound::DB00780,has_side_effect,Disease::C0013395
13600,Compound::DB00780,has_side_effect,Disease::C0015230
13601,Compound::DB00780,has_side_effect,Disease::C0017601
13602,Compound::DB00780,has_side_effect,Disease::C0020651
13603,Compound::DB00780,has_side_effect,Disease::C0242350
13604,Compound::DB00780,has_side_effect,Disease::C0021603
13605,Compound::DB00780,has_side_effect,Disease::C0917801
13606,Compound::DB00780,has_side_effect,Disease::C0027497
13607,Compound::DB00780,has_side_effect,Disease::C0033774
13608,Compound::DB00780,has_side_effect,Disease::C0033975
13609,Compound::DB00780,has_side_effect,Disease::C0036337
13610,Compound::DB00780,has_side_effect,Disease::C0036341
13611,Compound::DB00780,has_side_effect,Disease::C0270846
13612,Compound::DB00780,has_side_effect,Disease::C0494475
13613,Compound::DB00780,has_side_effect,Disease::C0020683
13614,Compound::DB00780,has_side_effect,Disease::C0042963
13615,Compound::DB00780,has_side_effect,Disease::C0080274
13616,Compound::DB00357,has_side_effect,Disease::C0015230
13617,Compound::DB00357,has_side_effect,Disease::C0020649
13618,Compound::DB00357,has_side_effect,Disease::C0020676
13619,Compound::DB00357,has_side_effect,Disease::C0027497
13620,Compound::DB00357,has_side_effect,Disease::C0033774
13621,Compound::DB00357,has_side_effect,Disease::C0034013
13622,Compound::DB00357,has_side_effect,Disease::C0042109
13623,Compound::DB00357,has_side_effect,Disease::C0042963
13624,Compound::DB00357,has_side_effect,Disease::C0231528
13625,Compound::DB00370,has_side_effect,Disease::C0001144
13626,Compound::DB00370,has_side_effect,Disease::C0002170
13627,Compound::DB00370,has_side_effect,Disease::C4083212
13628,Compound::DB00370,has_side_effect,Disease::C0002962
13629,Compound::DB00370,has_side_effect,Disease::C0003467
13630,Compound::DB00370,has_side_effect,Disease::C0003864
13631,Compound::DB00370,has_side_effect,Disease::C0004096
13632,Compound::DB00370,has_side_effect,Disease::C0004604
13633,Compound::DB00370,has_side_effect,Disease::C0015371
13634,Compound::DB00370,has_side_effect,Disease::C0005586
13635,Compound::DB00370,has_side_effect,Disease::C0005587
13636,Compound::DB00370,has_side_effect,Disease::C0006277
13637,Compound::DB00370,has_side_effect,Disease::C0006444
13638,Compound::DB00370,has_side_effect,Disease::C0006849
13639,Compound::DB00370,has_side_effect,Disease::C0007820
13640,Compound::DB00370,has_side_effect,Disease::C0596298
13641,Compound::DB00370,has_side_effect,Disease::C0008325
13642,Compound::DB00370,has_side_effect,Disease::C0009806
13643,Compound::DB00370,has_side_effect,Disease::C0010200
13644,Compound::DB00370,has_side_effect,Disease::C0010692
13645,Compound::DB00370,has_side_effect,Disease::C0497327
13646,Compound::DB00370,has_side_effect,Disease::C0011849
13647,Compound::DB00370,has_side_effect,Disease::C0013395
13648,Compound::DB00370,has_side_effect,Disease::C0013922
13649,Compound::DB00370,has_side_effect,Disease::C0014544
13650,Compound::DB00370,has_side_effect,Disease::C0014549
13651,Compound::DB00370,has_side_effect,Disease::C0014742
13652,Compound::DB00370,has_side_effect,Disease::C0015230
13653,Compound::DB00370,has_side_effect,Disease::C0017575
13654,Compound::DB00370,has_side_effect,Disease::C0017601
13655,Compound::DB00370,has_side_effect,Disease::C0018099
13656,Compound::DB00370,has_side_effect,Disease::C0019348
13657,Compound::DB00370,has_side_effect,Disease::C0019360
13658,Compound::DB00370,has_side_effect,Disease::C0020538
13659,Compound::DB00370,has_side_effect,Disease::C0020649
13660,Compound::DB00370,has_side_effect,Disease::C0020651
13661,Compound::DB00370,has_side_effect,Disease::C0020676
13662,Compound::DB00370,has_side_effect,Disease::C0242350
13663,Compound::DB00370,has_side_effect,Disease::C0021400
13664,Compound::DB00370,has_side_effect,Disease::C0021603
13665,Compound::DB00370,has_side_effect,Disease::C0917801
13666,Compound::DB00370,has_side_effect,Disease::C0022568
13667,Compound::DB00370,has_side_effect,Disease::C0022573
13668,Compound::DB00370,has_side_effect,Disease::C0025323
13669,Compound::DB00370,has_side_effect,Disease::C0025874
13670,Compound::DB00370,has_side_effect,Disease::C0149931
13671,Compound::DB00370,has_side_effect,Disease::C0027051
13672,Compound::DB00370,has_side_effect,Disease::C0027497
13673,Compound::DB00370,has_side_effect,Disease::C0029408
13674,Compound::DB00370,has_side_effect,Disease::C0030193
13675,Compound::DB00370,has_side_effect,Disease::C0031350
13676,Compound::DB00370,has_side_effect,Disease::C0242429
13677,Compound::DB00370,has_side_effect,Disease::C0032285
13678,Compound::DB00370,has_side_effect,Disease::C0033774
13679,Compound::DB00370,has_side_effect,Disease::C0033975
13680,Compound::DB00370,has_side_effect,Disease::C0036337
13681,Compound::DB00370,has_side_effect,Disease::C0034065
13682,Compound::DB00370,has_side_effect,Disease::C0524702
13683,Compound::DB00370,has_side_effect,Disease::C0035258
13684,Compound::DB00370,has_side_effect,Disease::C0035455
13685,Compound::DB00370,has_side_effect,Disease::C0270846
13686,Compound::DB00370,has_side_effect,Disease::C0494475
13687,Compound::DB00370,has_side_effect,Disease::C0020683
13688,Compound::DB00370,has_side_effect,Disease::C0037199
13689,Compound::DB00370,has_side_effect,Disease::C0037299
13690,Compound::DB00370,has_side_effect,Disease::C0038325
13691,Compound::DB00370,has_side_effect,Disease::C0038363
13692,Compound::DB00370,has_side_effect,Disease::C0039520
13693,Compound::DB00370,has_side_effect,Disease::C0040034
13694,Compound::DB00370,has_side_effect,Disease::C0040038
13695,Compound::DB00370,has_side_effect,Disease::C0041976
13696,Compound::DB00370,has_side_effect,Disease::C0042024
13697,Compound::DB00370,has_side_effect,Disease::C0042029
13698,Compound::DB00370,has_side_effect,Disease::C0042109
13699,Compound::DB00370,has_side_effect,Disease::C0042376
13700,Compound::DB00370,has_side_effect,Disease::C0042571
13701,Compound::DB00370,has_side_effect,Disease::C0042963
13702,Compound::DB00370,has_side_effect,Disease::C0017605
13703,Compound::DB00370,has_side_effect,Disease::C0080274
13704,Compound::DB00370,has_side_effect,Disease::C0003862
13705,Compound::DB00370,has_side_effect,Disease::C0151636
13706,Compound::DB00370,has_side_effect,Disease::C0013428
13707,Compound::DB00370,has_side_effect,Disease::C0948089
13708,Compound::DB00370,has_side_effect,Disease::C0231528
13709,Compound::DB01275,has_side_effect,Disease::C0002962
13710,Compound::DB01275,has_side_effect,Disease::C0003467
13711,Compound::DB01275,has_side_effect,Disease::C0009806
13712,Compound::DB01275,has_side_effect,Disease::C0013395
13713,Compound::DB01275,has_side_effect,Disease::C0015230
13714,Compound::DB01275,has_side_effect,Disease::C0018802
13715,Compound::DB01275,has_side_effect,Disease::C1961112
13716,Compound::DB01275,has_side_effect,Disease::C0020649
13717,Compound::DB01275,has_side_effect,Disease::C0027497
13718,Compound::DB01275,has_side_effect,Disease::C0033774
13719,Compound::DB01275,has_side_effect,Disease::C0033975
13720,Compound::DB01275,has_side_effect,Disease::C0036337
13721,Compound::DB01275,has_side_effect,Disease::C0040034
13722,Compound::DB01275,has_side_effect,Disease::C0042109
13723,Compound::DB01275,has_side_effect,Disease::C0042963
13724,Compound::DB01275,has_side_effect,Disease::C0080274
13725,Compound::DB01275,has_side_effect,Disease::C0003862
13726,Compound::DB01275,has_side_effect,Disease::C0013428
13727,Compound::DB01275,has_side_effect,Disease::C0231528
13728,Compound::DB00716,has_side_effect,Disease::C0002792
13729,Compound::DB00716,has_side_effect,Disease::C0003864
13730,Compound::DB00716,has_side_effect,Disease::C0006277
13731,Compound::DB00716,has_side_effect,Disease::C0010200
13732,Compound::DB00716,has_side_effect,Disease::C0013395
13733,Compound::DB00716,has_side_effect,Disease::C0013595
13734,Compound::DB00716,has_side_effect,Disease::C0015230
13735,Compound::DB00716,has_side_effect,Disease::C0021400
13736,Compound::DB00716,has_side_effect,Disease::C0027497
13737,Compound::DB00716,has_side_effect,Disease::C0030193
13738,Compound::DB00716,has_side_effect,Disease::C0031350
13739,Compound::DB00716,has_side_effect,Disease::C0242429
13740,Compound::DB00716,has_side_effect,Disease::C0032285
13741,Compound::DB00716,has_side_effect,Disease::C0242459
13742,Compound::DB00716,has_side_effect,Disease::C1527407
13743,Compound::DB00716,has_side_effect,Disease::C0035455
13744,Compound::DB00716,has_side_effect,Disease::C0037199
13745,Compound::DB00716,has_side_effect,Disease::C0042109
13746,Compound::DB00716,has_side_effect,Disease::C0042963
13747,Compound::DB01166,has_side_effect,Disease::C0002962
13748,Compound::DB01166,has_side_effect,Disease::C0003467
13749,Compound::DB01166,has_side_effect,Disease::C0003864
13750,Compound::DB01166,has_side_effect,Disease::C0004096
13751,Compound::DB01166,has_side_effect,Disease::C0004238
13752,Compound::DB01166,has_side_effect,Disease::C0235480
13753,Compound::DB01166,has_side_effect,Disease::C0004604
13754,Compound::DB01166,has_side_effect,Disease::C0006277
13755,Compound::DB01166,has_side_effect,Disease::C0006444
13756,Compound::DB01166,has_side_effect,Disease::C0008350
13757,Compound::DB01166,has_side_effect,Disease::C0010200
13758,Compound::DB01166,has_side_effect,Disease::C0010692
13759,Compound::DB01166,has_side_effect,Disease::C0011849
13760,Compound::DB01166,has_side_effect,Disease::C0013295
13761,Compound::DB01166,has_side_effect,Disease::C0013395
13762,Compound::DB01166,has_side_effect,Disease::C0014742
13763,Compound::DB01166,has_side_effect,Disease::C0015230
13764,Compound::DB01166,has_side_effect,Disease::C0016867
13765,Compound::DB01166,has_side_effect,Disease::C0018099
13766,Compound::DB01166,has_side_effect,Disease::C0018790
13767,Compound::DB01166,has_side_effect,Disease::C0018802
13768,Compound::DB01166,has_side_effect,Disease::C1961112
13769,Compound::DB01166,has_side_effect,Disease::C0020538
13770,Compound::DB01166,has_side_effect,Disease::C0020649
13771,Compound::DB01166,has_side_effect,Disease::C0020651
13772,Compound::DB01166,has_side_effect,Disease::C0021400
13773,Compound::DB01166,has_side_effect,Disease::C0021603
13774,Compound::DB01166,has_side_effect,Disease::C0917801
13775,Compound::DB01166,has_side_effect,Disease::C0027051
13776,Compound::DB01166,has_side_effect,Disease::C0027497
13777,Compound::DB01166,has_side_effect,Disease::C0027796
13778,Compound::DB01166,has_side_effect,Disease::C0030193
13779,Compound::DB01166,has_side_effect,Disease::C0030920
13780,Compound::DB01166,has_side_effect,Disease::C0031350
13781,Compound::DB01166,has_side_effect,Disease::C0242429
13782,Compound::DB01166,has_side_effect,Disease::C0032285
13783,Compound::DB01166,has_side_effect,Disease::C0033774
13784,Compound::DB01166,has_side_effect,Disease::C0035455
13785,Compound::DB01166,has_side_effect,Disease::C0020683
13786,Compound::DB01166,has_side_effect,Disease::C0037199
13787,Compound::DB01166,has_side_effect,Disease::C0038325
13788,Compound::DB01166,has_side_effect,Disease::C0038358
13789,Compound::DB01166,has_side_effect,Disease::C0039240
13790,Compound::DB01166,has_side_effect,Disease::C0040034
13791,Compound::DB01166,has_side_effect,Disease::C0040053
13792,Compound::DB01166,has_side_effect,Disease::C0042029
13793,Compound::DB01166,has_side_effect,Disease::C0042109
13794,Compound::DB01166,has_side_effect,Disease::C0042345
13795,Compound::DB01166,has_side_effect,Disease::C0042571
13796,Compound::DB01166,has_side_effect,Disease::C0042963
13797,Compound::DB01166,has_side_effect,Disease::C0030590
13798,Compound::DB01166,has_side_effect,Disease::C0003862
13799,Compound::DB01166,has_side_effect,Disease::C0151636
13800,Compound::DB01166,has_side_effect,Disease::C0038454
13801,Compound::DB01166,has_side_effect,Disease::C0948089
13802,Compound::DB01166,has_side_effect,Disease::C0231528
13803,Compound::DB00472,has_side_effect,Disease::C0001144
13804,Compound::DB00472,has_side_effect,Disease::C0002170
13805,Compound::DB00472,has_side_effect,Disease::C4083212
13806,Compound::DB00472,has_side_effect,Disease::C0002792
13807,Compound::DB00472,has_side_effect,Disease::C0002962
13808,Compound::DB00472,has_side_effect,Disease::C0002994
13809,Compound::DB00472,has_side_effect,Disease::C0003467
13810,Compound::DB00472,has_side_effect,Disease::C0003864
13811,Compound::DB00472,has_side_effect,Disease::C0003873
13812,Compound::DB00472,has_side_effect,Disease::C0004096
13813,Compound::DB00472,has_side_effect,Disease::C0004238
13814,Compound::DB00472,has_side_effect,Disease::C0235480
13815,Compound::DB00472,has_side_effect,Disease::C1263846
13816,Compound::DB00472,has_side_effect,Disease::C0004604
13817,Compound::DB00472,has_side_effect,Disease::C0015371
13818,Compound::DB00472,has_side_effect,Disease::C0005586
13819,Compound::DB00472,has_side_effect,Disease::C0006266
13820,Compound::DB00472,has_side_effect,Disease::C0006277
13821,Compound::DB00472,has_side_effect,Disease::C0006444
13822,Compound::DB00472,has_side_effect,Disease::C0008325
13823,Compound::DB00472,has_side_effect,Disease::C0008350
13824,Compound::DB00472,has_side_effect,Disease::C0009806
13825,Compound::DB00472,has_side_effect,Disease::C0010200
13826,Compound::DB00472,has_side_effect,Disease::C0010692
13827,Compound::DB00472,has_side_effect,Disease::C0011849
13828,Compound::DB00472,has_side_effect,Disease::C0013295
13829,Compound::DB00472,has_side_effect,Disease::C1384606
13830,Compound::DB00472,has_side_effect,Disease::C0013395
13831,Compound::DB00472,has_side_effect,Disease::C0013595
13832,Compound::DB00472,has_side_effect,Disease::C0014356
13833,Compound::DB00472,has_side_effect,Disease::C0014549
13834,Compound::DB00472,has_side_effect,Disease::C0014742
13835,Compound::DB00472,has_side_effect,Disease::C0015230
13836,Compound::DB00472,has_side_effect,Disease::C0016034
13837,Compound::DB00472,has_side_effect,Disease::C0016867
13838,Compound::DB00472,has_side_effect,Disease::C0017574
