,Unnamed: 0,source,relation,target
3161,3161,Compound::DB06723,has_approved_interaction,Disease::C0038358
3162,3162,Compound::DB08806,has_approved_interaction,Disease::C0038358
3163,3163,Compound::DB00620,has_approved_interaction,Disease::C0038363
3164,3164,Compound::DB00741,has_approved_interaction,Disease::C0038363
3165,3165,Compound::DB01025,has_approved_interaction,Disease::C0038363
3166,3166,Compound::DB01380,has_approved_interaction,Disease::C0038363
3167,3167,Compound::DB09353,has_approved_interaction,Disease::C0038363
3168,3168,Compound::DB01053,has_approved_interaction,Disease::C0038395
3169,3169,Compound::DB01627,has_approved_interaction,Disease::C0038395
3170,3170,Compound::DB02703,has_approved_interaction,Disease::C0038395
3171,3171,Compound::DB09320,has_approved_interaction,Disease::C0038395
3172,3172,Compound::DB00715,has_approved_interaction,Disease::C0038436
3173,3173,Compound::DB01104,has_approved_interaction,Disease::C0038436
3174,3174,Compound::DB00476,has_approved_interaction,Disease::C0038437
3175,3175,Compound::DB00175,has_approved_interaction,Disease::C0038454
3176,3176,Compound::DB00178,has_approved_interaction,Disease::C0038454
3177,3177,Compound::DB00381,has_approved_interaction,Disease::C0038454
3178,3178,Compound::DB00641,has_approved_interaction,Disease::C0038454
3179,3179,Compound::DB00966,has_approved_interaction,Disease::C0038454
3180,3180,Compound::DB01076,has_approved_interaction,Disease::C0038454
3181,3181,Compound::DB01098,has_approved_interaction,Disease::C0038454
3182,3182,Compound::DB09030,has_approved_interaction,Disease::C0038454
3183,3183,Compound::DB00602,has_approved_interaction,Disease::C0038463
3184,3184,Compound::DB00730,has_approved_interaction,Disease::C0038463
3185,3185,Compound::DB00393,has_approved_interaction,Disease::C0038525
3186,3186,Compound::DB00328,has_approved_interaction,Disease::C0039103
3187,3187,Compound::DB00443,has_approved_interaction,Disease::C0039103
3188,3188,Compound::DB00620,has_approved_interaction,Disease::C0039103
3189,3189,Compound::DB00741,has_approved_interaction,Disease::C0039103
3190,3190,Compound::DB00860,has_approved_interaction,Disease::C0039103
3191,3191,Compound::DB00936,has_approved_interaction,Disease::C0039103
3192,3192,Compound::DB00959,has_approved_interaction,Disease::C0039103
3193,3193,Compound::DB01380,has_approved_interaction,Disease::C0039103
3194,3194,Compound::DB01397,has_approved_interaction,Disease::C0039103
3195,3195,Compound::DB00199,has_approved_interaction,Disease::C0039128
3196,3196,Compound::DB00254,has_approved_interaction,Disease::C0039128
3197,3197,Compound::DB00595,has_approved_interaction,Disease::C0039128
3198,3198,Compound::DB00618,has_approved_interaction,Disease::C0039128
3199,3199,Compound::DB00681,has_approved_interaction,Disease::C0039128
3200,3200,Compound::DB00759,has_approved_interaction,Disease::C0039128
3201,3201,Compound::DB01017,has_approved_interaction,Disease::C0039128
3202,3202,Compound::DB01053,has_approved_interaction,Disease::C0039128
3203,3203,Compound::DB02703,has_approved_interaction,Disease::C0039128
3204,3204,Compound::DB09320,has_approved_interaction,Disease::C0039128
3205,3205,Compound::DB01053,has_approved_interaction,Disease::C0039131
3206,3206,Compound::DB09320,has_approved_interaction,Disease::C0039131
3207,3207,Compound::DB01053,has_approved_interaction,Disease::C0039133
3208,3208,Compound::DB09320,has_approved_interaction,Disease::C0039133
3209,3209,Compound::DB00187,has_approved_interaction,Disease::C0039240
3210,3210,Compound::DB00571,has_approved_interaction,Disease::C0039240
3211,3211,Compound::DB06803,has_approved_interaction,Disease::C0039254
3212,3212,Compound::DB00620,has_approved_interaction,Disease::C0039483
3213,3213,Compound::DB00860,has_approved_interaction,Disease::C0039483
3214,3214,Compound::DB00328,has_approved_interaction,Disease::C0039503
3215,3215,Compound::DB00443,has_approved_interaction,Disease::C0039503
3216,3216,Compound::DB00605,has_approved_interaction,Disease::C0039503
3217,3217,Compound::DB00620,has_approved_interaction,Disease::C0039503
3218,3218,Compound::DB00741,has_approved_interaction,Disease::C0039503
3219,3219,Compound::DB00788,has_approved_interaction,Disease::C0039503
3220,3220,Compound::DB00860,has_approved_interaction,Disease::C0039503
3221,3221,Compound::DB00959,has_approved_interaction,Disease::C0039503
3222,3222,Compound::DB01380,has_approved_interaction,Disease::C0039503
3223,3223,Compound::DB00328,has_approved_interaction,Disease::C0039520
3224,3224,Compound::DB00443,has_approved_interaction,Disease::C0039520
3225,3225,Compound::DB00620,has_approved_interaction,Disease::C0039520
3226,3226,Compound::DB00741,has_approved_interaction,Disease::C0039520
3227,3227,Compound::DB00860,has_approved_interaction,Disease::C0039520
3228,3228,Compound::DB00959,has_approved_interaction,Disease::C0039520
3229,3229,Compound::DB01234,has_approved_interaction,Disease::C0039520
3230,3230,Compound::DB01380,has_approved_interaction,Disease::C0039520
3231,3231,Compound::DB00829,has_approved_interaction,Disease::C0039614
3232,3232,Compound::DB01053,has_approved_interaction,Disease::C0039614
3233,3233,Compound::DB01070,has_approved_interaction,Disease::C0039621
3234,3234,Compound::DB00770,has_approved_interaction,Disease::C0039685
3235,3235,Compound::DB00152,has_approved_interaction,Disease::C0039841
3236,3236,Compound::DB00036,has_approved_interaction,Disease::C0040015
3237,3237,Compound::DB00261,has_approved_interaction,Disease::C0040028
3238,3238,Compound::DB00038,has_approved_interaction,Disease::C0040034
3239,3239,Compound::DB00266,has_approved_interaction,Disease::C0040038
3240,3240,Compound::DB00682,has_approved_interaction,Disease::C0040038
3241,3241,Compound::DB00946,has_approved_interaction,Disease::C0040038
3242,3242,Compound::DB00266,has_approved_interaction,Disease::C0040053
3243,3243,Compound::DB00682,has_approved_interaction,Disease::C0040053
3244,3244,Compound::DB00946,has_approved_interaction,Disease::C0040053
3245,3245,Compound::DB00550,has_approved_interaction,Disease::C0040127
3246,3246,Compound::DB00443,has_approved_interaction,Disease::C0040147
3247,3247,Compound::DB00620,has_approved_interaction,Disease::C0040147
3248,3248,Compound::DB00635,has_approved_interaction,Disease::C0040147
3249,3249,Compound::DB00741,has_approved_interaction,Disease::C0040147
3250,3250,Compound::DB00860,has_approved_interaction,Disease::C0040147
3251,3251,Compound::DB00959,has_approved_interaction,Disease::C0040147
3252,3252,Compound::DB01234,has_approved_interaction,Disease::C0040147
3253,3253,Compound::DB01380,has_approved_interaction,Disease::C0040147
3254,3254,Compound::DB01086,has_approved_interaction,Disease::C0040247
3255,3255,Compound::DB00400,has_approved_interaction,Disease::C0040250
3256,3256,Compound::DB00525,has_approved_interaction,Disease::C0040250
3257,3257,Compound::DB00857,has_approved_interaction,Disease::C0040250
3258,3258,Compound::DB00239,has_approved_interaction,Disease::C0040252
3259,3259,Compound::DB00257,has_approved_interaction,Disease::C0040252
3260,3260,Compound::DB00400,has_approved_interaction,Disease::C0040252
3261,3261,Compound::DB00443,has_approved_interaction,Disease::C0040252
3262,3262,Compound::DB00525,has_approved_interaction,Disease::C0040252
3263,3263,Compound::DB00735,has_approved_interaction,Disease::C0040252
3264,3264,Compound::DB00741,has_approved_interaction,Disease::C0040252
3265,3265,Compound::DB00793,has_approved_interaction,Disease::C0040252
3266,3266,Compound::DB00857,has_approved_interaction,Disease::C0040252
3267,3267,Compound::DB00936,has_approved_interaction,Disease::C0040252
3268,3268,Compound::DB01026,has_approved_interaction,Disease::C0040252
3269,3269,Compound::DB01086,has_approved_interaction,Disease::C0040252
3270,3270,Compound::DB01091,has_approved_interaction,Disease::C0040252
3271,3271,Compound::DB01110,has_approved_interaction,Disease::C0040252
3272,3272,Compound::DB01127,has_approved_interaction,Disease::C0040252
3273,3273,Compound::DB01188,has_approved_interaction,Disease::C0040252
3274,3274,Compound::DB01380,has_approved_interaction,Disease::C0040252
3275,3275,Compound::DB06820,has_approved_interaction,Disease::C0040252
3276,3276,Compound::DB08933,has_approved_interaction,Disease::C0040252
3277,3277,Compound::DB09321,has_approved_interaction,Disease::C0040252
3278,3278,Compound::DB09345,has_approved_interaction,Disease::C0040252
3279,3279,Compound::DB00239,has_approved_interaction,Disease::C0040259
3280,3280,Compound::DB00257,has_approved_interaction,Disease::C0040259
3281,3281,Compound::DB00400,has_approved_interaction,Disease::C0040259
3282,3282,Compound::DB00443,has_approved_interaction,Disease::C0040259
3283,3283,Compound::DB00525,has_approved_interaction,Disease::C0040259
3284,3284,Compound::DB00735,has_approved_interaction,Disease::C0040259
3285,3285,Compound::DB00741,has_approved_interaction,Disease::C0040259
3286,3286,Compound::DB00793,has_approved_interaction,Disease::C0040259
3287,3287,Compound::DB00857,has_approved_interaction,Disease::C0040259
3288,3288,Compound::DB00936,has_approved_interaction,Disease::C0040259
3289,3289,Compound::DB01026,has_approved_interaction,Disease::C0040259
3290,3290,Compound::DB01086,has_approved_interaction,Disease::C0040259
3291,3291,Compound::DB01091,has_approved_interaction,Disease::C0040259
3292,3292,Compound::DB01110,has_approved_interaction,Disease::C0040259
3293,3293,Compound::DB01127,has_approved_interaction,Disease::C0040259
3294,3294,Compound::DB01153,has_approved_interaction,Disease::C0040259
3295,3295,Compound::DB01188,has_approved_interaction,Disease::C0040259
3296,3296,Compound::DB01380,has_approved_interaction,Disease::C0040259
3297,3297,Compound::DB06820,has_approved_interaction,Disease::C0040259
3298,3298,Compound::DB08933,has_approved_interaction,Disease::C0040259
3299,3299,Compound::DB09321,has_approved_interaction,Disease::C0040259
3300,3300,Compound::DB09345,has_approved_interaction,Disease::C0040259
3301,3301,Compound::DB00400,has_approved_interaction,Disease::C0040261
3302,3302,Compound::DB00857,has_approved_interaction,Disease::C0040261
3303,3303,Compound::DB01110,has_approved_interaction,Disease::C0040261
3304,3304,Compound::DB01188,has_approved_interaction,Disease::C0040261
3305,3305,Compound::DB09040,has_approved_interaction,Disease::C0040261
3306,3306,Compound::DB00239,has_approved_interaction,Disease::C0040262
3307,3307,Compound::DB00257,has_approved_interaction,Disease::C0040262
3308,3308,Compound::DB00525,has_approved_interaction,Disease::C0040262
3309,3309,Compound::DB00825,has_approved_interaction,Disease::C0040262
3310,3310,Compound::DB00857,has_approved_interaction,Disease::C0040262
3311,3311,Compound::DB00971,has_approved_interaction,Disease::C0040262
3312,3312,Compound::DB01026,has_approved_interaction,Disease::C0040262
3313,3313,Compound::DB01091,has_approved_interaction,Disease::C0040262
3314,3314,Compound::DB01110,has_approved_interaction,Disease::C0040262
3315,3315,Compound::DB01127,has_approved_interaction,Disease::C0040262
3316,3316,Compound::DB01188,has_approved_interaction,Disease::C0040262
3317,3317,Compound::DB03904,has_approved_interaction,Disease::C0040262
3318,3318,Compound::DB06820,has_approved_interaction,Disease::C0040262
3319,3319,Compound::DB09321,has_approved_interaction,Disease::C0040262
3320,3320,Compound::DB00671,has_approved_interaction,Disease::C0040425
3321,3321,Compound::DB00833,has_approved_interaction,Disease::C0040425
3322,3322,Compound::DB00954,has_approved_interaction,Disease::C0040425
3323,3323,Compound::DB01140,has_approved_interaction,Disease::C0040425
3324,3324,Compound::DB01150,has_approved_interaction,Disease::C0040425
3325,3325,Compound::DB01333,has_approved_interaction,Disease::C0040425
3326,3326,Compound::DB01415,has_approved_interaction,Disease::C0040425
3327,3327,Compound::DB01416,has_approved_interaction,Disease::C0040425
3328,3328,Compound::DB00316,has_approved_interaction,Disease::C0040460
3329,3329,Compound::DB00788,has_approved_interaction,Disease::C0040460
3330,3330,Compound::DB00936,has_approved_interaction,Disease::C0040460
3331,3331,Compound::DB00945,has_approved_interaction,Disease::C0040460
3332,3332,Compound::DB00502,has_approved_interaction,Disease::C0040517
3333,3333,Compound::DB01100,has_approved_interaction,Disease::C0040517
3334,3334,Compound::DB00730,has_approved_interaction,Disease::C0040553
3335,3335,Compound::DB00205,has_approved_interaction,Disease::C0040558
3336,3336,Compound::DB00359,has_approved_interaction,Disease::C0040558
3337,3337,Compound::DB01015,has_approved_interaction,Disease::C0040558
3338,3338,Compound::DB00359,has_approved_interaction,Disease::C0040560
3339,3339,Compound::DB00254,has_approved_interaction,Disease::C0040592
3340,3340,Compound::DB00263,has_approved_interaction,Disease::C0040592
3341,3341,Compound::DB00595,has_approved_interaction,Disease::C0040592
3342,3342,Compound::DB00618,has_approved_interaction,Disease::C0040592
3343,3343,Compound::DB00634,has_approved_interaction,Disease::C0040592
3344,3344,Compound::DB00681,has_approved_interaction,Disease::C0040592
3345,3345,Compound::DB00759,has_approved_interaction,Disease::C0040592
3346,3346,Compound::DB01017,has_approved_interaction,Disease::C0040592
3347,3347,Compound::DB02703,has_approved_interaction,Disease::C0040592
3348,3348,Compound::DB09093,has_approved_interaction,Disease::C0040592
3349,3349,Compound::DB00443,has_approved_interaction,Disease::C0040896
3350,3350,Compound::DB00620,has_approved_interaction,Disease::C0040896
3351,3351,Compound::DB00635,has_approved_interaction,Disease::C0040896
3352,3352,Compound::DB00730,has_approved_interaction,Disease::C0040896
3353,3353,Compound::DB00741,has_approved_interaction,Disease::C0040896
3354,3354,Compound::DB00959,has_approved_interaction,Disease::C0040896
3355,3355,Compound::DB01234,has_approved_interaction,Disease::C0040896
3356,3356,Compound::DB01380,has_approved_interaction,Disease::C0040896
3357,3357,Compound::DB00911,has_approved_interaction,Disease::C0040921
3358,3358,Compound::DB00916,has_approved_interaction,Disease::C0040921
3359,3359,Compound::DB00643,has_approved_interaction,Disease::C0040954
3360,3360,Compound::DB00730,has_approved_interaction,Disease::C0040954
3361,3361,Compound::DB00564,has_approved_interaction,Disease::C0040997
3362,3362,Compound::DB00738,has_approved_interaction,Disease::C0041228
3363,3363,Compound::DB04786,has_approved_interaction,Disease::C0041228
3364,3364,Compound::DB06243,has_approved_interaction,Disease::C0041228
3365,3365,Compound::DB00339,has_approved_interaction,Disease::C0041318
3366,3366,Compound::DB00443,has_approved_interaction,Disease::C0041321
3367,3367,Compound::DB00620,has_approved_interaction,Disease::C0041321
3368,3368,Compound::DB00860,has_approved_interaction,Disease::C0041321
3369,3369,Compound::DB00959,has_approved_interaction,Disease::C0041321
3370,3370,Compound::DB01234,has_approved_interaction,Disease::C0041321
3371,3371,Compound::DB01380,has_approved_interaction,Disease::C0041321
3372,3372,Compound::DB00133,has_approved_interaction,Disease::C0041327
3373,3373,Compound::DB00233,has_approved_interaction,Disease::C0041327
3374,3374,Compound::DB00260,has_approved_interaction,Disease::C0041327
3375,3375,Compound::DB00314,has_approved_interaction,Disease::C0041327
3376,3376,Compound::DB00330,has_approved_interaction,Disease::C0041327
3377,3377,Compound::DB00339,has_approved_interaction,Disease::C0041327
3378,3378,Compound::DB00609,has_approved_interaction,Disease::C0041327
3379,3379,Compound::DB00951,has_approved_interaction,Disease::C0041327
3380,3380,Compound::DB01045,has_approved_interaction,Disease::C0041327
3381,3381,Compound::DB01082,has_approved_interaction,Disease::C0041327
3382,3382,Compound::DB01201,has_approved_interaction,Disease::C0041327
3383,3383,Compound::DB08903,has_approved_interaction,Disease::C0041327
3384,3384,Compound::DB08993,has_approved_interaction,Disease::C0041327
3385,3385,Compound::DB01590,has_approved_interaction,Disease::C0041341
3386,3386,Compound::DB00916,has_approved_interaction,Disease::C0041343
3387,3387,Compound::DB00254,has_approved_interaction,Disease::C0041351
3388,3388,Compound::DB01017,has_approved_interaction,Disease::C0041351
3389,3389,Compound::DB01082,has_approved_interaction,Disease::C0041351
3390,3390,Compound::DB02703,has_approved_interaction,Disease::C0041351
3391,3391,Compound::DB00052,has_approved_interaction,Disease::C0041408
3392,3392,Compound::DB00446,has_approved_interaction,Disease::C0041466
3393,3393,Compound::DB00537,has_approved_interaction,Disease::C0041466
3394,3394,Compound::DB01059,has_approved_interaction,Disease::C0041466
3395,3395,Compound::DB01165,has_approved_interaction,Disease::C0041466
3396,3396,Compound::DB00254,has_approved_interaction,Disease::C0041471
3397,3397,Compound::DB00595,has_approved_interaction,Disease::C0041471
3398,3398,Compound::DB00618,has_approved_interaction,Disease::C0041471
3399,3399,Compound::DB00681,has_approved_interaction,Disease::C0041471
3400,3400,Compound::DB00759,has_approved_interaction,Disease::C0041471
3401,3401,Compound::DB01017,has_approved_interaction,Disease::C0041471
3402,3402,Compound::DB02703,has_approved_interaction,Disease::C0041471
3403,3403,Compound::DB00254,has_approved_interaction,Disease::C0041472
3404,3404,Compound::DB02703,has_approved_interaction,Disease::C0041472
3405,3405,Compound::DB00254,has_approved_interaction,Disease::C0041473
3406,3406,Compound::DB02703,has_approved_interaction,Disease::C0041473
3407,3407,Compound::DB00730,has_approved_interaction,Disease::C0041648
3408,3408,Compound::DB00501,has_approved_interaction,Disease::C0041909
3409,3409,Compound::DB00417,has_approved_interaction,Disease::C0041912
3410,3410,Compound::DB00671,has_approved_interaction,Disease::C0041912
3411,3411,Compound::DB00833,has_approved_interaction,Disease::C0041912
3412,3412,Compound::DB01053,has_approved_interaction,Disease::C0041912
3413,3413,Compound::DB01150,has_approved_interaction,Disease::C0041912
3414,3414,Compound::DB01333,has_approved_interaction,Disease::C0041912
3415,3415,Compound::DB00281,has_approved_interaction,Disease::C0041976
3416,3416,Compound::DB00209,has_approved_interaction,Disease::C0042023
3417,3417,Compound::DB00496,has_approved_interaction,Disease::C0042023
3418,3418,Compound::DB01036,has_approved_interaction,Disease::C0042023
3419,3419,Compound::DB01062,has_approved_interaction,Disease::C0042023
3420,3420,Compound::DB01148,has_approved_interaction,Disease::C0042023
3421,3421,Compound::DB01591,has_approved_interaction,Disease::C0042023
3422,3422,Compound::DB06702,has_approved_interaction,Disease::C0042023
3423,3423,Compound::DB00940,has_approved_interaction,Disease::C0042024
3424,3424,Compound::DB01148,has_approved_interaction,Disease::C0042024
3425,3425,Compound::DB00199,has_approved_interaction,Disease::C0042029
3426,3426,Compound::DB00263,has_approved_interaction,Disease::C0042029
3427,3427,Compound::DB00274,has_approved_interaction,Disease::C0042029
3428,3428,Compound::DB00319,has_approved_interaction,Disease::C0042029
3429,3429,Compound::DB00355,has_approved_interaction,Disease::C0042029
3430,3430,Compound::DB00415,has_approved_interaction,Disease::C0042029
3431,3431,Compound::DB00440,has_approved_interaction,Disease::C0042029
3432,3432,Compound::DB00456,has_approved_interaction,Disease::C0042029
3433,3433,Compound::DB00467,has_approved_interaction,Disease::C0042029
3434,3434,Compound::DB00551,has_approved_interaction,Disease::C0042029
3435,3435,Compound::DB00578,has_approved_interaction,Disease::C0042029
3436,3436,Compound::DB00595,has_approved_interaction,Disease::C0042029
3437,3437,Compound::DB00618,has_approved_interaction,Disease::C0042029
3438,3438,Compound::DB00671,has_approved_interaction,Disease::C0042029
3439,3439,Compound::DB00681,has_approved_interaction,Disease::C0042029
3440,3440,Compound::DB00685,has_approved_interaction,Disease::C0042029
3441,3441,Compound::DB00759,has_approved_interaction,Disease::C0042029
3442,3442,Compound::DB00766,has_approved_interaction,Disease::C0042029
3443,3443,Compound::DB00781,has_approved_interaction,Disease::C0042029
3444,3444,Compound::DB00827,has_approved_interaction,Disease::C0042029
3445,3445,Compound::DB00828,has_approved_interaction,Disease::C0042029
3446,3446,Compound::DB00833,has_approved_interaction,Disease::C0042029
3447,3447,Compound::DB00948,has_approved_interaction,Disease::C0042029
3448,3448,Compound::DB00978,has_approved_interaction,Disease::C0042029
3449,3449,Compound::DB00994,has_approved_interaction,Disease::C0042029
3450,3450,Compound::DB01000,has_approved_interaction,Disease::C0042029
3451,3451,Compound::DB01017,has_approved_interaction,Disease::C0042029
3452,3452,Compound::DB01059,has_approved_interaction,Disease::C0042029
3453,3453,Compound::DB01060,has_approved_interaction,Disease::C0042029
3454,3454,Compound::DB01061,has_approved_interaction,Disease::C0042029
3455,3455,Compound::DB01139,has_approved_interaction,Disease::C0042029
3456,3456,Compound::DB01140,has_approved_interaction,Disease::C0042029
3457,3457,Compound::DB01165,has_approved_interaction,Disease::C0042029
3458,3458,Compound::DB01172,has_approved_interaction,Disease::C0042029
3459,3459,Compound::DB01326,has_approved_interaction,Disease::C0042029
3460,3460,Compound::DB01328,has_approved_interaction,Disease::C0042029
3461,3461,Compound::DB01332,has_approved_interaction,Disease::C0042029
3462,3462,Compound::DB01333,has_approved_interaction,Disease::C0042029
3463,3463,Compound::DB01602,has_approved_interaction,Disease::C0042029
3464,3464,Compound::DB01607,has_approved_interaction,Disease::C0042029
3465,3465,Compound::DB02703,has_approved_interaction,Disease::C0042029
3466,3466,Compound::DB06799,has_approved_interaction,Disease::C0042029
3467,3467,Compound::DB09050,has_approved_interaction,Disease::C0042029
3468,3468,Compound::DB09449,has_approved_interaction,Disease::C0042029
3469,3469,Compound::DB00283,has_approved_interaction,Disease::C0042109
3470,3470,Compound::DB00366,has_approved_interaction,Disease::C0042109
3471,3471,Compound::DB00405,has_approved_interaction,Disease::C0042109
3472,3472,Compound::DB00420,has_approved_interaction,Disease::C0042109
3473,3473,Compound::DB00427,has_approved_interaction,Disease::C0042109
3474,3474,Compound::DB00434,has_approved_interaction,Disease::C0042109
3475,3475,Compound::DB00557,has_approved_interaction,Disease::C0042109
3476,3476,Compound::DB00719,has_approved_interaction,Disease::C0042109
3477,3477,Compound::DB00748,has_approved_interaction,Disease::C0042109
3478,3478,Compound::DB00792,has_approved_interaction,Disease::C0042109
3479,3479,Compound::DB00835,has_approved_interaction,Disease::C0042109
3480,3480,Compound::DB00902,has_approved_interaction,Disease::C0042109
3481,3481,Compound::DB01069,has_approved_interaction,Disease::C0042109
3482,3482,Compound::DB01084,has_approved_interaction,Disease::C0042109
3483,3483,Compound::DB01114,has_approved_interaction,Disease::C0042109
3484,3484,Compound::DB01146,has_approved_interaction,Disease::C0042109
3485,3485,Compound::DB01246,has_approved_interaction,Disease::C0042109
3486,3486,Compound::DB01619,has_approved_interaction,Disease::C0042109
3487,3487,Compound::DB01620,has_approved_interaction,Disease::C0042109
3488,3488,Compound::DB06691,has_approved_interaction,Disease::C0042109
3489,3489,Compound::DB08799,has_approved_interaction,Disease::C0042109
3490,3490,Compound::DB09555,has_approved_interaction,Disease::C0042109
3491,3491,Compound::DB11591,has_approved_interaction,Disease::C0042109
3492,3492,Compound::DB08867,has_approved_interaction,Disease::C0042133
3493,3493,Compound::DB01282,has_approved_interaction,Disease::C0042135
3494,3494,Compound::DB00253,has_approved_interaction,Disease::C0042164
3495,3495,Compound::DB00324,has_approved_interaction,Disease::C0042164
3496,3496,Compound::DB00620,has_approved_interaction,Disease::C0042164
3497,3497,Compound::DB00741,has_approved_interaction,Disease::C0042164
3498,3498,Compound::DB00747,has_approved_interaction,Disease::C0042164
3499,3499,Compound::DB00781,has_approved_interaction,Disease::C0042164
3500,3500,Compound::DB00858,has_approved_interaction,Disease::C0042164
3501,3501,Compound::DB00860,has_approved_interaction,Disease::C0042164
3502,3502,Compound::DB00896,has_approved_interaction,Disease::C0042164
3503,3503,Compound::DB00994,has_approved_interaction,Disease::C0042164
3504,3504,Compound::DB01234,has_approved_interaction,Disease::C0042164
3505,3505,Compound::DB01380,has_approved_interaction,Disease::C0042164
3506,3506,Compound::DB00684,has_approved_interaction,Disease::C0042165
3507,3507,Compound::DB00873,has_approved_interaction,Disease::C0042165
3508,3508,Compound::DB01234,has_approved_interaction,Disease::C0042165
3509,3509,Compound::DB02703,has_approved_interaction,Disease::C0042165
3510,3510,Compound::DB00464,has_approved_interaction,Disease::C0042345
3511,3511,Compound::DB06811,has_approved_interaction,Disease::C0042345
3512,3512,Compound::DB00797,has_approved_interaction,Disease::C0042373
3513,3513,Compound::DB08941,has_approved_interaction,Disease::C0042373
3514,3514,Compound::DB00201,has_approved_interaction,Disease::C0042376
3515,3515,Compound::DB00320,has_approved_interaction,Disease::C0042376
3516,3516,Compound::DB00696,has_approved_interaction,Disease::C0042376
3517,3517,Compound::DB01174,has_approved_interaction,Disease::C0042376
3518,3518,Compound::DB01118,has_approved_interaction,Disease::C0042510
3519,3519,Compound::DB01158,has_approved_interaction,Disease::C0042510
3520,3520,Compound::DB00936,has_approved_interaction,Disease::C0042548
3521,3521,Compound::DB00568,has_approved_interaction,Disease::C0042571
3522,3522,Compound::DB00737,has_approved_interaction,Disease::C0042571
3523,3523,Compound::DB00985,has_approved_interaction,Disease::C0042571
3524,3524,Compound::DB01231,has_approved_interaction,Disease::C0042571
3525,3525,Compound::DB00162,has_approved_interaction,Disease::C0042842
3526,3526,Compound::DB00115,has_approved_interaction,Disease::C0042847
3527,3527,Compound::DB00152,has_approved_interaction,Disease::C0042847
3528,3528,Compound::DB00200,has_approved_interaction,Disease::C0042847
3529,3529,Compound::DB00153,has_approved_interaction,Disease::C0042870
3530,3530,Compound::DB00163,has_approved_interaction,Disease::C0042875
3531,3531,Compound::DB00553,has_approved_interaction,Disease::C0042900
3532,3532,Compound::DB04571,has_approved_interaction,Disease::C0042900
3533,3533,Compound::DB00420,has_approved_interaction,Disease::C0042963
3534,3534,Compound::DB00508,has_approved_interaction,Disease::C0042963
3535,3535,Compound::DB00662,has_approved_interaction,Disease::C0042963
3536,3536,Compound::DB00985,has_approved_interaction,Disease::C0042963
3537,3537,Compound::DB00035,has_approved_interaction,Disease::C0042974
3538,3538,Compound::DB00067,has_approved_interaction,Disease::C0042974
3539,3539,Compound::DB00259,has_approved_interaction,Disease::C0042998
3540,3540,Compound::DB00634,has_approved_interaction,Disease::C0042998
3541,3541,Compound::DB06147,has_approved_interaction,Disease::C0042998
3542,3542,Compound::DB00724,has_approved_interaction,Disease::C0043037
3543,3543,Compound::DB00668,has_approved_interaction,Disease::C0043144
3544,3544,Compound::DB00199,has_approved_interaction,Disease::C0043167
3545,3545,Compound::DB11563,has_approved_interaction,Disease::C0043208
3546,3546,Compound::DB09321,has_approved_interaction,Disease::C0043250
3547,3547,Compound::DB09345,has_approved_interaction,Disease::C0043250
3548,3548,Compound::DB01085,has_approved_interaction,Disease::C0043352
3549,3549,Compound::DB00254,has_approved_interaction,Disease::C0043388
3550,3550,Compound::DB00595,has_approved_interaction,Disease::C0043388
3551,3551,Compound::DB00618,has_approved_interaction,Disease::C0043388
3552,3552,Compound::DB00681,has_approved_interaction,Disease::C0043388
3553,3553,Compound::DB00759,has_approved_interaction,Disease::C0043388
3554,3554,Compound::DB01017,has_approved_interaction,Disease::C0043388
3555,3555,Compound::DB01053,has_approved_interaction,Disease::C0043388
3556,3556,Compound::DB02703,has_approved_interaction,Disease::C0043388
3557,3557,Compound::DB09320,has_approved_interaction,Disease::C0043388
3558,3558,Compound::DB00213,has_approved_interaction,Disease::C0043515
3559,3559,Compound::DB00338,has_approved_interaction,Disease::C0043515
3560,3560,Compound::DB00448,has_approved_interaction,Disease::C0043515
3561,3561,Compound::DB00501,has_approved_interaction,Disease::C0043515
3562,3562,Compound::DB00736,has_approved_interaction,Disease::C0043515
3563,3563,Compound::DB00863,has_approved_interaction,Disease::C0043515
3564,3564,Compound::DB00927,has_approved_interaction,Disease::C0043515
3565,3565,Compound::DB01129,has_approved_interaction,Disease::C0043515
3566,3566,Compound::DB08806,has_approved_interaction,Disease::C0043515
3567,3567,Compound::DB00262,has_approved_interaction,Disease::C0079744
3568,3568,Compound::DB00290,has_approved_interaction,Disease::C0079744
3569,3569,Compound::DB00541,has_approved_interaction,Disease::C0079744
3570,3570,Compound::DB00635,has_approved_interaction,Disease::C0079744
3571,3571,Compound::DB00997,has_approved_interaction,Disease::C0079744
3572,3572,Compound::DB01234,has_approved_interaction,Disease::C0079744
3573,3573,Compound::DB00004,has_approved_interaction,Disease::C0079773
3574,3574,Compound::DB00223,has_approved_interaction,Disease::C0079773
3575,3575,Compound::DB00240,has_approved_interaction,Disease::C0079773
3576,3576,Compound::DB00288,has_approved_interaction,Disease::C0079773
3577,3577,Compound::DB00307,has_approved_interaction,Disease::C0079773
3578,3578,Compound::DB00443,has_approved_interaction,Disease::C0079773
3579,3579,Compound::DB00547,has_approved_interaction,Disease::C0079773
3580,3580,Compound::DB00553,has_approved_interaction,Disease::C0079773
3581,3581,Compound::DB00588,has_approved_interaction,Disease::C0079773
3582,3582,Compound::DB00591,has_approved_interaction,Disease::C0079773
3583,3583,Compound::DB00596,has_approved_interaction,Disease::C0079773
